,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174
SRR2143578,4635.134,4046.9995,3224.6213,3951.43,2992.0327,2121.2988,1975.1962,1047.2631,2579.6926,2422.3235,1676.5488,759.4599,987.8844,756.3131,2005.3472,1173.0353,356.2773,1263.2714,2057.942,833.2397,2270.9683,2029.015,2665.714,102.3691,1128.5186,273.3928,144.9092,1044.784,374.6189,684.1851,458.74,187.2628,0.0,212.6745,169.9302,402.1397,264.0402,502.633,244.6327,1211.5065,11.5096,543.0092,175.7437,137.0602,374.2884,431.15,71.322,309.7599,0.0,241.7572,45.899,75.5467,41.9682,501.58,241.7611,21.2705,244.242,75.6459,7.4183,337.3111,324.0375,174.4154,144.6512,29.3491,177.064,98.5267,138.0875,181.739,0.0,0.0,2504.391,352.3031,45.3638,0.0,35.5706,7.7901,65.9474,148.4224,0.0,0.0,36.5216,0.0,27.7989,150.9479,0.0,276.4588,0.0,0.0,0.0,8.9825,174.7448,128.0782,117.3307,0.0,0.0,0.0,0.0,0.0,0.0,152.8434,9.7397,0.0,31.4544,113.5615,60.951,244.4392,8.7492,0.0,0.0,68.8531,0.0,33.9734,0.0,3.1413,0.0,0.0,0.0,165.4748,45.282,0.0,0.0,5.6555,0.0,0.0,0.0,25.6428,4.1317,17.5318,4.1327,0.0,3.5426,0.0,0.0,5.158,0.0,0.0,7.456,0.0,5.1326,25.2176,6.9927,13.1136,0.0,0.0,1.437,0.0,8.6331,6.6161,0.0,0.0,0.3603,1.1062,0.1331,12.833,0.0,22.5454,0.0,0.0,0.0,0.0,0.0,9.5431,2.669,12.7078,0.0,0.0,1.0888,3.9253,0.7729,6.0264,0.0,259.1886,0.0,0.0,0.0
SRR2143579,667.856,630.3409,459.191,588.6984,439.5598,118.7634,343.1523,135.8262,412.5241,376.3649,307.014,76.4877,147.2019,162.7882,221.6196,201.7927,121.259,187.3918,301.5417,151.3059,347.9346,199.7642,410.7624,41.3614,245.7448,6.4602,41.6801,249.2861,23.3131,87.695,50.2067,37.9958,0.0,0.0,90.1366,25.1781,147.6295,62.677,2.6094,340.051,63.1785,44.9743,84.973,77.3856,186.1347,0.9367,6.324,62.1329,6.3408,13.3137,38.7978,55.9945,3.5155,33.8637,47.7598,3.454,3.0945,0.0,4.0143,48.7786,27.0594,109.2776,37.1167,0.3902,0.0,15.5612,11.2834,5.4427,0.0,119.0366,0.0,80.8756,20.6567,79.3904,26.087,0.0,8.8347,0.0,85.9339,4.8189,26.2784,0.0,3.4513,39.0058,15.556,120.2476,0.0,19.2471,7.7897,67.4749,9.7445,118.3594,25.9872,0.0,8.5579,1.1915,0.0,0.0,0.0,50.551,1.4301,0.0,8.2355,0.0,0.0,26.3884,2.3145,0.0,0.0,7.3973,2.1377,14.1443,4.3718,4.204,3.94,12.3186,0.0,26.612,17.5667,0.0,0.0,0.0,0.0,4.6352,0.0,21.1094,3.7288,0.0,0.6815,0.0,1.0169,0.0404,0.0,5.0841,0.0,0.0,1.6292,0.0,4.6105,6.5519,0.0,0.0,0.0,0.0,0.3612,0.0,4.7501,3.6659,1.2103,0.0,3.1088,0.0,0.0,0.0,3.4182,0.0,0.0,0.0,2.5248,0.0,0.0,0.0,2.7896,0.0,2.8901,19.3142,0.5175,4.9194,0.0,3.2658,0.784,318.2764,0.0,23.6865,0.3721
SRR2143580,5307.116,4839.687,3943.6384,4740.656,3694.9143,2551.0437,2477.2192,1442.7644,3067.4226,3019.452,2189.6052,1051.4835,1383.0635,1082.6777,2217.7815,1575.9736,641.1746,1638.1465,2421.5322,1194.9478,2831.2468,2250.3945,3056.6145,261.7972,1468.9912,465.4813,385.3685,1040.0813,620.809,966.1603,649.5496,206.3719,0.0,351.0925,410.547,639.8172,460.2036,751.4784,469.037,1537.4504,203.8012,791.3988,335.6569,213.0959,598.6603,479.4835,267.8266,517.6504,0.0,236.3144,29.8201,241.0445,104.4406,354.3533,145.4781,155.4591,202.5379,126.5831,120.0671,326.1544,217.1249,166.1231,209.6672,224.4504,209.8983,144.0708,220.0014,201.9819,0.0,0.0,3267.2104,214.243,115.6483,0.0,217.039,50.0314,100.6685,306.572,0.0,100.5076,192.6966,104.9256,113.8285,74.6851,113.4048,0.0,138.5505,128.639,0.0,157.3265,207.0492,99.6702,102.2374,61.6055,57.1296,0.0,61.5348,51.5207,53.7263,26.4188,30.7219,0.0,0.0,78.1462,94.4908,52.6544,50.9024,0.0,51.7742,17.3648,0.0,60.1063,37.4798,46.7377,7.6808,30.2609,0.0,134.6756,69.765,0.0,15.8035,4.3724,23.7933,2.5399,22.788,27.6185,6.1265,43.9979,7.071,39.9095,8.8078,0.0,12.467,10.7821,6.8228,9.5984,14.3022,0.0,33.3109,27.4995,10.1917,8.2647,0.0,0.0,7.9049,0.0,13.7318,10.0423,0.0,0.6677,0.9328,4.2101,1.5811,0.0,0.0,1.6569,4.1823,0.0,2.7511,0.7003,0.0,0.0,6.5936,0.0,0.0,0.0,1.1319,13.0799,0.0,7.3285,1.1004,364.342,0.2892,45.7052,0.0
SRR2143581,1209.8148,1121.0781,892.879,1095.2775,844.3777,379.2487,619.9705,291.1524,725.4796,711.3219,538.1565,212.989,298.6898,291.4583,451.0369,382.8414,195.5568,380.7606,555.1543,280.974,664.9044,432.0806,727.7408,93.2408,415.961,73.7247,92.6401,347.1427,116.4064,212.6311,142.2687,41.0336,0.0,44.9608,140.1076,121.7752,201.5375,166.245,74.3762,509.3072,93.2389,149.4517,123.0824,93.1859,260.3458,60.1782,56.7422,122.1184,5.0169,32.9767,19.8637,98.4758,32.1716,35.3226,41.6,36.1406,17.1875,27.3722,20.1399,83.0838,32.7893,144.2033,72.6669,43.9082,27.4031,41.8496,42.0439,24.2109,0.0,71.4603,292.1333,96.1653,36.8439,45.2108,63.4746,12.6663,20.7111,43.8895,93.3554,21.9311,56.8286,25.0174,12.5611,30.1251,43.4629,99.4822,18.5559,46.6641,0.0,98.5029,42.6997,144.814,27.4621,6.9303,15.1625,10.8973,0.0,0.0,7.9723,25.8982,6.8264,0.0,0.0,0.0,15.6413,5.8801,12.0377,0.0,9.157,2.8061,0.0,20.3809,12.7722,9.0483,11.6174,25.213,0.0,39.8438,32.7248,2.8917,0.0,0.0,0.0,9.1197,0.0,20.8536,3.7756,4.3751,0.0384,3.817,2.7387,1.2928,0.0,6.8994,0.0,1.757,3.7968,0.0,9.7752,6.6845,0.4164,0.0,0.0,0.0,1.7617,0.0,6.6142,5.1097,0.0,0.0,2.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9434,0.0,0.0,0.0,3.5762,0.0,0.0,23.2016,0.533,5.5651,0.0,3.5586,0.6578,342.8013,0.0,31.1452,0.0
SRR2143584,2959.8494,2747.7185,2311.5098,2727.0334,2145.5732,1305.8601,1486.2076,837.8518,1765.5552,1776.4814,1299.3118,659.2938,818.2973,672.8788,1184.9529,956.3683,425.3526,988.5129,1367.415,713.5134,1670.3627,1188.0609,1720.5978,268.8668,911.7899,262.6791,253.6117,638.8416,392.9219,587.7935,482.3744,142.9292,0.0,246.9624,287.6795,414.3327,330.778,468.0608,235.6508,996.7518,198.5616,462.191,180.5338,79.3225,423.0811,235.6583,190.4647,294.9265,78.3705,76.5475,42.1512,186.4895,264.2588,87.957,22.154,112.8192,46.024,291.5584,59.915,159.0618,36.4603,429.49,205.2807,119.5635,140.7572,143.3577,129.2471,73.9193,0.0,0.9866,1643.3746,214.7185,71.7578,0.0,157.3791,58.6679,73.8503,178.6508,159.1131,84.5975,23.3915,78.5169,37.1706,3.3645,99.418,305.5101,56.0088,110.4625,0.0,97.0678,155.0283,414.9752,21.6315,14.9269,0.0,46.3686,16.9782,0.0,29.5194,0.0,22.422,0.0,0.0,1.2474,47.5084,0.0,44.2325,0.0,43.342,0.0,0.0,28.5951,25.9285,0.0,21.2529,26.3222,0.0,71.1573,46.2879,17.7395,11.5367,5.3934,0.0,24.2977,17.4522,17.3368,0.0,1.246,0.0,12.2653,9.0273,0.0,0.0,9.2236,5.9039,3.6509,7.7624,0.0,1.8368,0.0,1.5234,0.0,0.0,0.0,3.5287,0.0,9.9979,9.6656,0.0,0.6192,2.2354,0.0,0.1492,0.0,0.0,0.0,0.0,0.0,2.8468,0.0,0.0,0.0,2.648,0.0,0.0,21.3022,0.3628,0.0,0.0,0.6901,0.0,377.7338,0.0,0.0,0.0
SRR2143586,881.8704,814.0955,675.0057,830.7368,650.0706,195.9825,503.8994,204.8066,564.5071,560.2271,414.0455,168.275,216.5216,252.6897,311.9941,308.6558,169.5274,309.866,408.8826,215.88,528.9845,284.891,554.9124,87.7254,374.7409,88.4803,78.4496,280.9558,107.0757,184.5148,101.2264,63.763,0.0,41.0621,128.3665,106.763,202.9847,157.0465,99.4186,461.4489,82.2837,141.1332,132.8167,141.0821,268.8434,39.1087,64.4546,122.1881,0.0,36.1022,45.4148,112.7763,0.0,12.1559,23.9948,43.4503,9.7221,0.0,45.7256,73.1955,12.3034,83.7331,62.6996,68.2327,8.4498,37.8991,36.2728,31.9743,0.0,119.4737,60.3466,40.841,47.8045,96.04,74.4221,7.4156,20.1893,54.7432,79.1861,39.5512,101.4545,40.1804,56.7362,12.5287,64.8559,0.0,59.7331,57.1076,0.0,123.3195,34.5968,81.6597,28.7626,56.1412,53.3233,24.2302,24.7915,34.6342,19.2182,13.6848,9.6346,0.0,0.0,0.0,20.4243,0.0,18.6669,0.0,16.2904,0.0,0.0,22.4022,25.7795,31.6202,24.6575,46.0751,0.0,40.5745,28.8329,0.0,4.0801,0.5371,4.883,15.9771,4.4333,17.705,6.5247,10.7855,5.0546,14.4618,3.5838,8.1841,13.5003,10.2479,2.5267,6.846,5.5067,6.0954,21.4152,4.7244,1.7568,0.0,0.0,0.0,4.2862,0.7786,6.8357,6.5079,2.2497,0.0263,0.1729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4869,0.0,0.0,0.0,4.6324,0.0,0.0,32.7714,1.4071,4.7992,0.0,3.5155,0.4375,337.5435,0.1341,53.5726,0.0
SRR2143587,912.5829,859.3377,646.7452,811.607,615.1649,245.4657,459.5689,209.7252,567.5376,519.3212,413.7702,127.9205,216.3892,213.4272,322.522,276.7398,153.7246,265.1952,412.0801,211.2792,482.6876,302.1262,550.3212,52.8725,315.3334,34.0726,61.1107,290.9776,53.7085,134.062,82.0086,72.5881,0.0,9.3834,111.4668,55.5626,168.8133,99.8407,27.5537,410.9727,74.2171,86.9411,99.5072,95.126,211.5524,21.1955,18.7177,92.5811,8.2032,28.0324,61.5803,65.327,12.3118,61.1658,55.4144,8.1748,12.8499,0.0,17.5129,61.1526,34.5044,118.7089,46.5896,10.23,1.7771,23.3682,20.9951,19.835,0.0,130.8899,89.9694,86.6769,27.2801,60.6717,37.142,0.0,17.2826,8.9287,81.1495,16.9959,31.6489,0.8827,23.657,40.3522,21.0722,112.6595,0.0,25.2165,16.603,67.316,18.8707,124.2268,31.2521,0.0,13.2947,2.3184,0.0,0.0,0.0,56.394,3.7033,0.0,15.6711,0.0,1.484,30.2335,5.0464,0.0,0.0,7.2407,0.0,17.157,6.7204,5.157,4.4445,11.7128,0.0,32.868,14.2697,0.0,0.0,0.0,0.0,6.6962,0.0,21.5285,3.8378,0.0,2.0658,0.0,1.0554,0.3003,0.0,5.3576,0.0,0.0,1.8001,0.0,5.8564,8.0202,0.0,0.0,0.0,0.0,1.1346,0.0,5.5106,4.2739,0.0,0.0,3.4104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1018,0.0,0.0,0.0,2.9967,0.0,1.3681,17.6988,0.6803,3.5422,0.0,3.5381,0.7482,329.2524,0.0,21.1661,0.0
SRR2143588,833.181,732.5103,635.479,780.9588,605.9012,153.2835,474.8208,161.7027,545.4618,524.1386,357.7105,158.8523,170.4945,222.6282,306.5275,275.2632,128.2324,292.7888,378.4354,171.1953,501.2798,276.2006,533.4143,79.9558,362.3548,95.4089,42.7421,290.4408,97.1458,172.5741,98.8167,104.2377,0.0,51.0733,91.8374,99.4618,179.2328,152.169,95.6443,445.3716,48.9305,141.3591,108.3028,157.0958,248.6264,46.4495,47.8013,109.5418,6.4729,49.3434,79.5323,97.0976,0.0,42.5877,29.4682,28.1574,18.0081,4.4397,45.1585,83.4548,26.639,111.2939,71.8154,49.6266,10.8807,50.9188,30.6036,43.9526,0.0,171.661,0.2606,61.5482,46.3065,86.1133,56.5608,0.0,24.7798,52.1606,56.6964,38.9017,79.0808,24.0895,80.0967,14.0887,54.6454,31.3227,38.5312,36.5464,60.2141,95.0072,44.4996,108.2833,31.9559,43.3224,50.8409,20.6268,15.9557,45.0554,15.8392,25.4923,6.7908,0.0,23.2947,9.8745,21.569,18.6918,19.2784,0.0,15.1358,0.3796,0.0,18.0256,23.7287,28.2635,22.9482,32.7143,0.0,59.0382,17.215,0.0,6.5327,7.5306,0.0,15.3745,3.9734,14.5702,6.6391,6.764,4.6184,8.9006,3.3652,13.688,7.2807,10.8787,3.8019,5.1635,3.7336,13.4527,20.2497,2.0111,1.2488,0.0,0.0,2.6894,3.2763,0.0,6.2031,7.6595,4.9928,0.0,0.6264,0.2126,0.0,0.0,0.0,0.8034,0.0,0.0,4.6042,0.0,0.0,0.0,3.3174,0.1352,0.2222,25.2821,2.0225,1.2602,0.0,1.7536,0.4989,312.0398,0.0,39.2903,0.0
SRR2143589,3091.8325,2752.3652,2318.4714,2781.5352,2161.481,1316.6559,1491.4891,765.6538,1813.6676,1784.7328,1236.3093,626.4619,742.29,640.1912,1288.7513,915.9612,346.7346,984.1972,1402.2786,644.8736,1686.5616,1286.2394,1818.3464,194.5397,929.5301,284.0988,182.6738,704.908,371.9632,581.453,409.5675,144.8552,0.0,224.482,214.9076,393.0911,299.8303,467.3928,277.0927,1005.2555,99.7623,475.3791,188.8671,165.1905,415.6172,284.6632,152.8402,291.4862,0.0,144.2075,36.0393,166.0729,99.9131,189.9573,75.689,86.2861,112.6097,138.2307,68.5108,222.5805,123.6365,236.046,175.2472,118.4102,133.1544,126.8992,127.6004,122.9792,0.0,0.0,1594.4739,190.9795,76.8938,0.0,116.6424,24.2148,65.4203,183.2727,13.1616,58.1051,95.2524,51.7646,84.2094,37.0591,78.0989,107.82,63.5959,62.456,0.0,106.2955,152.3045,203.0767,57.0714,39.9477,23.0594,5.0245,32.095,32.598,28.0617,10.107,14.6808,0.0,0.0,50.4112,66.8771,50.0739,32.4954,0.0,31.242,10.1006,0.0,28.5082,18.7155,16.4707,15.0178,16.6425,0.0,116.9736,48.3672,1.0652,12.6558,10.4536,7.037,7.4356,13.6943,16.4957,3.2076,19.1176,1.3652,16.598,5.4278,10.2027,1.5301,9.8209,4.4047,2.4936,5.8171,0.0,18.676,9.6505,3.1857,3.557,0.0,0.0,3.8815,0.0,10.2319,8.55,0.0,0.0,1.6363,2.3425,0.2175,4.2967,0.0,9.2404,1.389,0.0,2.956,0.0,0.0,0.0,3.1053,5.4162,0.0,5.1596,2.0489,2.6444,0.0,2.5503,0.5439,327.7107,0.2427,21.0422,0.0
SRR2143590,1140.9519,1019.1334,839.0453,1033.1051,793.9433,319.9371,590.787,243.474,701.1471,672.189,478.1166,200.2343,249.2532,267.9151,436.1748,349.3461,159.863,364.3847,516.0664,236.9994,635.1058,412.1961,700.0417,81.4522,413.0474,90.637,62.5366,348.103,112.6604,206.447,125.8064,79.8791,0.0,51.2467,110.1057,117.9699,189.2304,169.2234,91.5148,501.2144,60.2713,157.66,115.9378,131.3981,256.7566,68.7434,48.2629,120.5698,0.0,53.1259,51.4467,94.6312,3.7742,63.5307,46.1497,27.8604,30.1678,8.7246,33.5938,96.3289,45.0438,118.7072,73.4114,43.6209,23.8243,47.4915,39.1673,42.882,0.0,118.9016,208.4018,88.0152,41.4587,49.5337,53.1627,0.7397,24.0961,50.6575,56.7874,26.9131,68.844,18.3487,50.0977,28.1156,43.6412,63.3192,22.6177,33.0633,0.0,92.3546,47.8232,114.8013,34.0227,20.9892,31.9335,7.7281,0.0,21.8005,9.9757,32.8536,5.7983,0.0,7.4063,9.2811,21.588,27.0458,12.6651,0.0,9.0024,4.0885,0.0,17.9876,13.5017,18.8793,14.6984,23.4717,0.0,56.9145,25.0024,0.0,0.6145,2.0817,0.0,9.0785,0.1453,17.5897,4.8133,7.1687,3.2003,5.4624,2.3091,8.4158,0.0,8.0172,0.228,1.797,3.0772,0.0,14.5252,6.492,0.6827,0.0,0.0,0.0,2.4504,0.0,6.8244,5.8001,0.679,0.0,1.6414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7171,0.0,0.0,0.0,3.4133,0.0,0.0,20.3931,1.3712,2.8831,0.0,3.1995,0.495,322.83,0.0,34.4562,0.0
SRR2143591,4670.405,4141.2344,3345.769,4061.3457,3111.6138,2155.4502,2074.0637,1130.4358,2624.774,2532.1204,1779.1558,837.8604,1079.0193,842.0015,1992.8809,1266.4513,439.8002,1348.0715,2098.2947,918.3608,2374.5752,2017.3794,2690.989,172.6867,1203.9232,318.397,223.2006,1013.5879,452.0776,759.1086,524.2702,140.0515,0.0,254.1366,245.965,480.8836,322.9497,572.603,303.8363,1283.5271,83.5274,601.3811,217.5815,129.1212,443.259,432.5178,142.0175,356.3337,0.0,216.2779,0.0,137.7485,87.495,392.7818,184.9269,72.828,211.1071,122.2912,31.7762,321.3713,263.6114,211.184,176.7165,93.6667,192.9207,119.6568,164.0847,167.442,0.0,0.0,2631.9204,311.4375,64.217,0.0,94.7013,29.4474,71.0727,196.6025,0.0,13.6414,76.2563,18.5402,24.3414,112.7708,27.1422,197.7991,0.0,27.0164,0.0,68.5943,186.6663,162.8358,96.4127,0.0,0.0,0.0,0.0,0.0,13.4343,82.6486,14.1356,0.0,0.0,89.049,73.9474,154.4723,19.8086,0.0,13.7134,45.1257,0.0,36.9608,0.0,6.1764,0.0,0.0,0.0,147.2294,64.7197,1.5404,0.0,2.0136,4.0118,0.0,4.4771,25.3927,2.1645,24.0056,1.0775,5.9718,4.9879,0.0,0.0,5.624,0.0,0.0,8.2422,0.0,9.4993,23.7142,5.7346,10.7553,0.0,0.0,2.2816,0.0,10.6018,6.3118,0.0,0.0,1.3379,1.5661,0.7398,9.8087,0.0,12.41,1.0068,0.0,0.1561,0.0,0.0,0.0,3.5864,5.9771,0.0,0.0,0.7659,7.9326,0.2727,6.1911,0.0086,302.2549,0.0,7.6313,0.2962
SRR2143593,937.7939,848.415,682.8962,845.8834,645.023,227.8741,488.5052,195.2781,578.41,548.841,402.1871,152.8944,203.7021,222.7488,344.4614,287.1294,140.3476,292.8761,423.7786,197.4239,516.3758,321.1062,576.8278,72.1986,344.1962,54.9975,51.5583,310.1899,77.7208,158.3664,103.3734,62.3452,0.0,30.0223,98.5055,83.2383,170.0074,126.8192,50.8552,435.6256,61.3482,111.0026,96.6898,102.3538,226.2228,41.174,31.1574,92.3892,9.7906,33.4239,45.3111,78.6835,20.9318,45.7467,42.3492,17.8398,15.8819,20.8686,18.5249,76.0925,33.3702,142.3023,65.6144,21.8965,15.0524,40.072,27.6302,25.0099,0.0,123.8838,80.3788,95.554,32.1445,61.8064,40.3353,1.1413,18.7086,26.4394,77.6033,17.1539,40.1114,8.6186,27.2169,30.5375,32.0944,122.1254,0.0,26.0401,0.6286,77.66,36.5355,145.2578,27.8816,0.0,14.5482,7.0279,0.0,0.0,3.3412,36.7359,3.8842,0.0,8.5206,0.0,12.2433,25.5363,9.1833,0.0,4.375,5.2664,0.0,14.8359,8.6219,7.1222,10.7003,17.1626,0.0,45.6897,22.1418,0.0,0.0,0.0,0.0,8.0643,0.0,18.4461,3.772,1.161,0.9517,0.0,1.8958,5.5046,0.0,6.894,0.0,0.0944,2.1798,0.0,8.357,4.7574,0.0,0.0,0.0,0.0,1.3909,0.0,5.8694,5.1171,0.4617,0.0,2.3995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6936,0.0,0.0,0.0,2.869,0.0,1.0458,20.4267,1.0869,2.7308,0.0,2.7581,0.5998,322.542,0.0,24.6317,0.0
SRR2143596,1353.5381,1235.291,1019.149,1236.6613,958.7874,438.577,701.1116,324.151,820.4651,807.5981,588.4587,259.4973,329.2067,323.686,517.5895,429.934,204.4009,441.5504,619.6665,304.9868,760.0512,497.6475,816.6464,113.8342,471.5784,104.3268,96.8549,378.5938,149.6606,254.0838,177.142,65.6529,0.0,73.6539,143.0509,157.5701,211.9269,204.8963,102.7,561.7071,91.6198,189.897,125.6087,107.3546,280.4392,83.5718,71.5139,139.7731,13.6024,44.8866,31.9694,110.6076,50.7442,43.7247,36.1812,43.5999,23.5656,56.4752,31.2958,97.3563,33.7834,174.4594,92.1744,54.8742,40.6092,59.0929,51.3056,36.8296,0.0,84.6972,386.845,106.6201,43.5985,33.5227,70.9951,13.9213,28.672,64.8082,89.6971,32.4705,58.6166,30.5149,31.1803,22.1523,53.0306,111.8488,27.9398,49.6329,0.0,98.9026,60.2364,171.614,27.1326,18.6731,15.8726,15.4622,0.0,0.0,11.8832,17.3081,8.4205,0.0,0.0,0.5231,23.4161,6.7797,16.2684,0.0,13.6933,0.7816,0.0,19.3184,14.46,7.548,15.6631,26.2414,0.0,51.298,32.5751,2.6944,0.9433,0.3284,0.0,12.0852,2.2748,18.3447,3.3597,5.2481,0.0,5.9615,3.3028,4.9929,0.0,7.6835,0.5375,1.9194,3.7923,0.0,10.8043,4.7134,0.5582,0.0,0.0,0.0,2.4335,0.0,7.2241,5.985,0.0,0.0,1.7824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6053,0.0,0.0,0.0,3.3997,0.0,0.0,23.4031,0.9279,2.8925,0.0,3.0637,0.4622,340.0333,0.0,27.5172,0.0
SRR2143599,1367.022,1160.52,984.5874,1209.9318,918.7819,396.3988,673.0353,249.2123,804.3872,773.1142,505.1085,237.6633,252.6698,279.261,557.318,379.7393,131.4412,421.5694,608.5574,231.0195,735.0457,533.4942,837.2069,87.6717,458.659,100.3067,34.5437,423.762,130.243,236.7664,155.5652,63.7509,0.0,68.7745,76.2138,143.1813,173.525,193.9654,97.8331,544.6083,24.9511,181.4904,97.6544,121.8728,254.3891,111.4495,40.5427,109.5889,0.0,70.9079,25.3093,88.0934,14.8192,91.734,57.3183,22.107,53.379,37.4495,17.7904,130.5982,75.158,157.7436,93.3669,30.2516,47.3844,64.383,44.7774,53.9039,0.0,95.0775,296.555,137.6718,37.9554,10.9981,32.7586,1.8638,24.5217,56.8365,32.1679,8.1812,51.6566,5.568,35.0005,35.9596,33.2107,144.5558,1.0886,10.3674,0.0,79.2744,72.2923,150.9743,37.2379,8.6203,12.4594,0.0,0.0,18.0134,5.4799,32.8413,3.7236,0.0,11.0106,25.9561,32.1003,57.7399,10.5838,0.0,5.2894,12.4025,0.0,13.0657,3.2924,11.1617,13.2384,11.0993,0.0,80.5037,33.9427,0.0,1.5858,5.7882,0.0,3.1635,0.6175,15.0107,3.9946,6.0413,1.5964,0.9445,2.3247,12.9068,0.0,8.2713,0.0,0.0,2.4599,0.0,11.4569,4.5659,0.5342,0.7213,0.0,0.0,1.9457,0.0,6.6313,6.0811,1.5984,0.0,0.7964,0.1847,0.0,3.9177,0.0,6.7955,0.0,0.0,2.3079,0.0,0.0,9.4727,2.6161,5.5402,0.0851,12.5938,1.9635,1.3815,0.0,2.5344,0.1768,302.0196,0.0,26.3713,0.0
SRR2143600,2393.9246,2316.186,1715.9678,2105.7783,1621.6194,1103.804,1095.3055,696.2656,1394.6847,1322.9098,1092.1276,387.9198,680.7569,504.9332,919.6187,718.2448,382.392,673.9948,1096.7936,612.4442,1215.9406,928.0623,1356.3258,91.0893,635.2812,103.1808,219.3055,506.1634,187.3668,358.5359,239.795,82.6736,0.0,63.9831,270.418,188.7151,276.1212,247.5803,94.5896,742.1318,181.3033,250.1201,189.8576,68.9066,311.8271,117.5585,78.707,229.2471,0.0,59.6406,40.6036,96.5134,56.0922,156.613,110.8181,41.9619,52.9622,14.7474,26.4985,103.2585,87.4305,118.5726,59.4587,49.5499,47.1209,20.3921,74.9211,43.0486,0.0,0.0,1232.4661,128.4293,37.8941,0.0,96.3373,15.1947,36.5021,55.7555,92.3664,32.6223,47.0962,21.4237,0.0,80.0708,22.0242,85.0936,0.0,68.7662,0.0,81.0176,36.1088,111.6998,53.1776,0.0,0.1019,0.0,0.0,0.0,2.2249,82.6722,11.2969,0.0,0.0,0.0,1.2367,29.0725,6.7062,0.0,3.1124,14.4673,0.0,37.1892,7.5381,0.0,0.0,3.3138,0.0,20.2309,25.5619,1.737,0.0,0.0,0.0,0.7773,0.0,34.5061,2.4968,6.726,0.8575,1.0215,1.5886,0.0,0.0,0.8933,0.0,0.0,4.3293,0.0,1.5683,23.2404,2.0453,0.3669,0.0,0.0,0.7429,0.0,7.4296,2.6549,0.0,0.0,6.8894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9464,0.0,0.0,0.0,3.9586,0.0,0.0,5.5507,0.0,11.1732,0.602,6.447,1.2198,389.964,0.0,15.3412,0.0879
SRR2143601,2060.9329,1814.623,1564.9103,1874.956,1456.717,764.054,1036.5964,478.4462,1228.9271,1216.566,824.472,427.6518,472.9794,449.5333,844.042,624.3415,239.3574,679.9322,934.4149,418.0006,1154.8467,827.5951,1235.516,164.3097,676.4853,193.453,113.6715,530.1,257.4898,403.335,293.2276,100.8665,0.0,156.2655,150.9596,275.901,240.4392,332.1739,187.5983,757.1038,76.9433,323.9186,137.537,134.6027,339.7345,182.7384,109.2325,195.8203,10.4451,91.6882,28.6758,139.12,90.1301,96.5043,40.9812,62.9642,63.3937,125.3361,47.9498,161.9026,68.9543,243.0216,147.889,81.2536,91.3744,106.424,85.9993,78.4615,0.0,58.099,848.993,159.7994,59.8273,0.0,83.7758,18.2165,47.0464,125.4672,55.02,42.8833,65.0034,38.3192,60.0098,18.0365,68.0965,154.3792,43.0337,47.4788,0.0,98.706,116.1803,226.6673,34.8245,37.1441,11.6811,12.574,22.9846,17.8296,19.1295,0.0,10.2114,0.0,0.0,28.1764,50.3634,27.7783,24.3296,0.0,22.748,3.1215,0.0,17.941,13.3685,5.7924,19.8478,20.2557,0.0,92.7281,42.3792,2.653,9.3103,9.0583,2.1534,11.3661,9.6236,13.716,2.3205,10.1879,0.0,9.9751,4.149,13.0315,0.142,9.2662,2.6474,1.0169,3.6837,0.0,13.2163,3.0859,1.0078,0.6956,0.0,0.0,3.2314,0.0,8.908,7.5504,0.0,0.0,1.1722,1.2453,0.0,3.3508,0.0,6.3138,0.0347,0.0,2.3887,0.0,0.0,0.0,2.7564,4.9323,0.0,16.3649,2.0812,0.0,0.0,2.0084,0.3175,324.0818,0.1578,19.0492,0.0
