,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174
ERR3447040,7.1087,7.8489,0.2723,6.9095,6.7852,3.7327,6.3166,3.5857,5.4582,4.4742,6.1821,0.0,5.3525,4.4712,0.0,1.2455,6.4147,5.4,4.7883,4.3419,2.2078,5.9752,4.0431,0.0,0.9306,0.0055,0.0,4.6089,0.2635,3.7514,6.1626,0.0,0.0,0.0,3.0735,3.3665,0.3432,4.4555,0.2138,1.8314,0.0,2.8248,0.7246,0.0,0.4792,5.4327,3.3262,3.6473,0.0,3.9128,0.0,3.0947,6.1578,0.0,2.226,0.0,2.3065,0.0,0.0,0.0,4.7968,0.0,0.0,0.0,3.1155,0.0,3.1112,2.6093,0.0,0.0,0.0,0.0,0.0,0.0,3.7699,1.7693,0.0,3.9748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9549,0.0,0.1363,0.0,0.0,0.0,0.0,1.2035,0.0,0.0,0.0,0.0,0.0,0.0,1.5856,0.0,0.0,0.0,0.1723,4.3266,0.0,0.0,0.0,2.373,0.0,2.139,0.5789,0.3933,2.3237,0.0,0.0,0.0,0.0,0.0,1.8639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1212,0.0,0.0,0.0,0.0,0.0074,0.0,0.0,0.3633,1.0682,0.0,0.0,0.0,0.0,0.5499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR3447041,6.5837,4.2255,4.2738,4.4469,4.1346,5.0032,1.8173,2.7677,4.7246,3.9047,0.9108,3.1969,3.7644,0.7369,6.475,2.1398,0.0,2.5595,3.9686,2.413,6.0601,2.8886,4.0253,1.7229,5.5754,0.512,3.9393,3.8076,3.8206,3.6034,0.0,4.138,0.2669,5.7109,2.5363,0.8607,0.3205,3.8731,3.3994,1.3658,0.0,4.2521,0.0,0.0,1.2188,2.8017,0.3322,2.8457,0.2546,2.0275,0.0,1.3955,2.4403,0.0,1.5987,0.0,1.6723,0.0,0.0,2.9271,0.0,0.5291,5.0287,2.2189,1.6987,2.8973,0.0,3.5455,4.1075,2.5392,1.0721,0.0,2.2154,3.0255,3.0534,0.0,0.0,1.7921,0.0,0.0,0.0,0.1826,1.1123,0.0,0.4881,0.0,0.0507,1.7415,0.0,0.0,2.2855,0.0,1.4545,0.0,0.0,0.0,0.0,0.3375,0.4706,0.6147,0.0,0.0,0.0,1.8143,0.0,0.9795,0.0,2.7843,1.5695,4.6176,0.8486,0.0,0.0,0.0,0.0,2.1989,0.0,3.2825,0.0,0.0,0.9566,0.3014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR3447042,7.0865,6.1921,0.0,6.4667,6.916,1.9228,4.6726,6.8968,0.0,4.9371,5.1364,0.0,4.7389,4.8036,4.0551,5.4223,5.2174,6.0028,5.4231,5.6154,5.1959,4.5933,4.5933,0.0,2.9495,2.2157,4.6228,2.8394,3.5858,4.0765,0.969,0.3505,0.6464,0.9035,2.5318,2.3928,2.3624,3.7258,0.0,0.0553,0.0,3.4415,3.6399,0.0,0.8175,4.2616,4.4309,2.7631,0.0,0.4351,0.0,3.2709,0.085,2.19,2.5655,3.8907,3.342,0.0,2.091,1.6644,1.7927,0.0,2.2736,2.5795,3.0548,1.2401,3.1914,1.6031,0.0,0.0,0.0,0.0,2.73,0.6171,2.6599,1.5543,0.0,1.6267,0.0,0.0,0.0,1.9977,0.0,0.0,0.0,0.0,0.0,2.9201,0.0,1.147,0.0,0.0,1.1332,0.0,0.0,0.0,0.0,0.0,1.326,0.0,0.0,0.0,0.0,0.0,1.7869,0.0,0.0,0.0,2.5213,0.0,0.0,0.6956,0.0,0.0,0.0,0.0,0.0,0.7901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1905,0.0,0.0,0.4248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR3447043,6.9731,5.5443,4.2924,5.9792,5.4499,0.0,4.3845,2.1591,3.7498,5.3146,5.118,1.4058,4.5999,3.4497,5.6239,5.613,3.8969,4.5335,4.7175,1.1213,8.1837,3.1681,4.8498,0.3044,5.065,0.0,4.9167,3.9366,3.2116,4.2377,0.0,0.0,0.0743,1.3314,3.8851,1.7494,0.7242,4.6438,1.5273,1.0427,0.0,4.6651,0.0,0.0,0.0,4.7059,1.3869,3.2871,0.0,4.0147,0.0,3.2647,0.7346,0.0,2.4235,3.7814,3.6324,0.0,0.0,2.3718,2.5049,0.0,4.3414,4.038,1.9599,3.0705,2.5365,5.1186,0.0,0.0,0.0,0.2619,1.2599,0.0,3.8753,0.7756,0.0,3.6823,0.0,0.0,0.0,1.3095,0.0,0.0,0.0056,0.0,0.0,0.7688,0.0,0.0,0.0,0.0,1.5147,0.0,0.0,0.0,0.0,0.0,1.8485,1.2683,0.1568,0.0,0.0,2.3564,5.3636,0.0,0.0,0.0,2.2292,0.0,0.0,0.0644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1184,0.0,0.0,0.0,0.0,2.2591,0.0,0.0,0.0,0.0,1.3005,0.0,0.0,0.0,0.0,0.0,0.0,0.9207,0.0,0.0,0.0,0.4865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR3447044,6.5578,5.7755,0.9482,5.6244,6.5812,5.6897,0.0137,3.8552,5.0911,5.5847,4.2079,1.1326,4.6107,3.3452,1.0393,4.8455,3.0063,3.0704,4.2098,4.51,6.1922,3.2645,4.6993,1.4972,5.9743,0.2014,0.66,2.8974,3.3852,3.9975,3.7474,0.0,0.7568,1.0359,0.3903,0.9812,1.4184,5.7043,4.7887,5.9735,0.0,4.8487,0.3691,0.0,0.7676,0.0,3.1284,4.2981,0.0,1.2722,1.0514,1.9679,0.0,0.0,3.2892,0.0,2.4431,0.0,0.0,2.4139,1.4879,0.0,3.3318,1.2494,0.4496,0.0,2.0552,4.0094,0.0,0.0,0.0,0.0,2.4597,1.6205,4.1514,0.0,0.38,3.7689,0.0,1.0737,0.0,1.2016,0.0,0.0,0.0,0.0,0.0,2.9443,0.0,0.0,0.0,0.0,1.4551,0.0,0.0,0.0,0.0,0.3872,2.1117,0.0,1.4392,0.0,2.1936,2.0981,2.424,0.0,0.0,3.6945,0.5096,0.0,0.0,3.3094,1.8197,0.1583,0.0,0.7517,0.3502,0.5171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7461,0.0,0.0,0.0,0.0,0.0,0.2405,0.0975,0.0,1.1849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR3447045,6.6948,7.491,4.3592,6.3804,4.4737,0.3268,5.2831,3.6838,1.0977,5.0553,4.5793,1.8645,5.5526,4.0618,4.5424,3.9673,4.3693,4.0466,4.7202,4.0841,3.3329,4.3468,4.9553,0.0,3.2393,0.0,0.7105,2.939,3.482,3.8762,0.0,0.0,0.0,1.8832,3.2142,3.491,2.6989,3.8994,4.7823,1.1864,0.0,2.2374,0.0,0.0,2.2875,0.1606,3.5411,2.8262,0.0,3.0081,1.0351,2.8486,0.0,0.0,2.8386,3.5782,2.1113,0.0,2.5381,3.052,0.9753,0.0,3.79,0.7894,0.9974,0.0,3.4106,3.2614,0.0,0.0,0.0,0.0,3.2339,0.0,2.7756,0.0,0.8633,3.0157,0.0,0.0,0.0,3.4484,0.0,0.3683,0.0,4.1232,0.0,1.9304,0.0,0.0,1.9444,0.0,2.0466,0.0,0.0,0.0,0.0,0.0,1.3856,2.4508,0.0,0.0,0.0,2.7409,3.5569,0.0,1.1645,0.0,1.4307,0.0,0.0,2.6099,0.4939,0.0,0.0,0.0,0.0,1.4746,0.0,0.0,0.0,0.0,0.0,0.0,0.4441,0.0,0.0,0.0,0.0,0.7355,0.0,0.0,0.0,0.0,0.0,0.0,0.8434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR3447046,6.0264,6.8846,0.0,5.39,4.4492,6.8427,0.7119,6.4209,0.7525,5.8212,3.4545,1.4641,7.0175,5.3407,4.5444,5.6452,6.4653,5.2253,5.9323,5.8088,2.0452,5.0447,2.3237,0.0067,2.3507,5.923,4.7718,2.4344,0.0,0.2688,0.0,0.0067,2.3609,0.1352,0.4278,2.8377,5.6709,0.0,0.0,4.7366,0.0,0.9728,3.3794,0.0,3.2742,0.0,0.9431,1.2154,0.0,1.2835,0.0473,2.9108,6.6921,0.0,1.6035,2.9062,0.9543,0.0,7.4229,0.0,1.2741,0.0,0.0,0.5516,0.4892,0.0,3.389,0.0,0.0,0.0,0.0,5.374,0.792,0.0,2.4811,1.8665,0.0,0.4061,0.0,0.0,3.525,2.5128,0.0,0.0,0.0,0.0,0.0,2.8706,0.0,0.0,1.0689,0.0,0.0,0.0,0.0,3.7653,0.0,0.0,0.0,0.0,0.0,0.9858,0.0,0.0,0.0,0.0,0.6174,0.0101,0.0,0.0,0.0,0.2163,2.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4233,0.0,0.0,0.0,0.7473,0.0,0.0,0.0,0.0,0.0,0.3583,0.0,0.0,0.0,0.0,0.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0551,0.0,0.0,0.0,0.0,0.0,0.6223,0.0,0.0,0.0
ERR3447047,7.4205,5.091,0.0,6.2822,5.4083,0.1459,3.7942,3.2436,2.4439,4.3445,2.1583,7.3944,1.7884,2.0922,3.4968,3.5198,2.3507,3.8243,4.3279,2.2654,4.8988,4.5909,4.2716,3.2538,5.1556,0.0,1.2256,3.1051,3.7682,5.5025,1.4951,0.1138,2.8674,4.9248,2.1317,1.6749,3.2987,4.8236,3.3239,0.7583,2.4142,2.4337,4.7429,0.0,4.5817,3.2062,3.2643,2.4765,0.0,1.4333,0.0,3.806,0.0,0.0,0.24,1.9071,2.73,0.0,2.2181,1.0973,0.0,0.0,2.2855,2.4152,1.0784,2.1508,2.8508,0.7849,0.0,0.0,0.0,0.0,3.0669,0.0,3.008,0.0,0.0,1.6854,0.0,0.5585,3.041,0.0,0.0,0.0,2.0944,0.0,0.0,0.0,0.0,2.3647,1.2873,0.0,0.0,4.2544,0.0,0.0,0.0,0.0,1.3856,0.0,1.2274,2.3504,0.0,0.9383,1.0664,0.0,1.0942,4.0194,0.6619,0.0,0.0,0.1968,0.0,0.0,0.2025,0.0,0.0,0.759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR3447048,7.0103,6.3648,4.7841,6.611,5.1183,4.1959,1.3833,4.9331,0.268,6.7522,3.4957,0.0,4.9647,3.9502,4.6043,5.0022,1.7947,3.8839,5.3368,4.2414,7.0577,1.9116,5.8637,3.8911,5.7589,0.0,3.4246,2.9495,0.0,2.2463,0.0,0.0,2.2042,1.8178,3.3509,0.1423,5.1404,4.9021,4.2634,1.1849,4.3753,2.0198,2.008,0.0,3.9183,0.8487,1.6961,3.8657,0.0,2.6137,0.0,1.7823,0.0,0.0,2.8101,0.0,1.8613,0.0,1.9949,2.9374,0.0,0.0,1.923,2.678,0.8555,0.2987,1.736,1.237,0.0,0.0,0.0,0.0,1.9912,0.0,3.3969,0.1941,2.3351,3.859,3.7684,0.4398,0.0,1.33,0.0,0.0,0.0,0.0,0.0,3.5532,0.0,0.0,2.6014,0.0,0.0,0.0,0.0392,1.6347,0.0,0.0,2.2081,0.0,0.9554,3.778,0.0,0.0,2.8448,0.0,3.4895,3.8427,0.2855,0.0,0.0,0.4224,0.0,0.095,0.0,0.0,0.0,0.0,0.0,1.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR3447049,7.2369,6.1479,0.0,5.9773,6.2928,1.2556,5.9855,2.025,2.6166,6.1432,4.8777,0.1895,5.1247,4.647,1.2558,5.2019,4.2064,5.038,4.2318,5.2037,5.0497,4.2924,4.6983,3.0158,4.3261,0.0,2.1692,2.9436,2.4868,4.3585,4.2845,0.0,0.0947,0.0,2.6692,4.7255,1.4413,4.3545,3.694,3.1235,0.0,3.8387,4.0419,0.0,5.1262,2.7862,2.6401,3.2558,0.0,1.7975,0.0,3.1486,0.0,0.0,1.3978,3.2755,2.7878,0.0,0.0,3.2873,0.17,0.0,1.7333,0.5418,2.5952,2.072,2.7013,2.2431,0.0,0.0,0.0,5.0509,0.693,0.0,3.6853,0.5873,0.0,1.4904,0.0,0.0,3.9055,0.7876,0.0,0.0,1.7386,0.0,0.0,0.9605,0.0,1.6591,1.97,0.0,0.0,1.6643,0.0,0.0,0.0,0.0,1.4917,0.0,0.0,0.7503,0.0726,0.9463,0.0,0.0,0.6175,3.5494,1.6932,0.0,0.0,0.0,0.0,0.0,0.2831,0.0,0.0,1.7177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR3447050,5.2359,6.1481,4.0567,5.7617,4.5351,5.4317,2.5378,5.6041,4.6629,4.4945,1.6901,2.4964,4.6756,2.2754,1.1104,4.9379,1.2643,3.9799,3.276,4.2358,3.8959,3.4661,4.2332,3.2854,5.0154,0.4386,0.8728,2.7396,1.5326,3.9313,4.5893,0.0,5.3044,2.404,2.9592,2.3751,4.4227,4.2262,3.0828,1.0253,1.6359,3.3416,4.2141,2.0921,3.8697,4.1403,0.0,3.7578,0.0,2.5192,0.0,0.0,0.0,0.0,0.9337,2.7811,1.2886,0.0,2.7326,1.7198,1.3984,0.0,1.1755,2.7067,1.3193,1.5745,0.5853,0.87,0.0,4.5596,0.0,0.0,0.7631,0.0,3.5652,0.0,0.0,2.7395,0.0,0.0,0.2371,0.279,1.9134,0.0,0.0,0.0,0.0,1.6779,0.0,0.2446,2.1993,3.0737,0.0,0.0,1.0635,0.8034,0.0,0.8292,2.0823,0.0,0.1609,2.6069,0.0,0.7581,0.0,0.705,4.7322,4.0295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8073,0.0,0.0,0.0,0.0206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1707,0.0,0.7356,0.0,0.4636,0.0,0.0,0.0,0.0,0.0,0.1804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR3447051,6.7329,5.6406,6.6277,6.9917,5.4569,0.0,2.651,3.6573,0.9178,5.4576,4.5027,1.068,3.8635,3.7643,0.9174,5.0685,3.1963,5.1692,2.09,3.3574,4.7016,4.9308,4.6557,1.9367,4.9801,0.0,3.2929,2.0312,3.4908,4.3905,5.2182,1.215,0.0,0.7323,2.3541,4.9796,3.942,4.2616,3.3226,2.0657,0.0,4.659,4.7518,0.0,4.2001,4.0189,1.6106,2.6167,0.0,1.9369,0.0,1.9349,0.0,3.1114,0.0,1.6806,1.8217,4.4129,0.7362,1.8754,0.1612,0.0,1.0066,2.8853,3.2056,3.5248,0.1313,2.5856,0.0,0.0,0.0,2.6762,1.5128,0.0,2.7388,0.0,0.0,1.8223,0.0,0.0,3.1532,2.1913,0.0,0.0,0.0,0.0,0.0,2.8904,0.0,2.1597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0342,0.0,0.7614,1.603,0.9172,1.7789,3.2813,0.0,3.501,3.7538,0.5459,0.0,0.0,1.0006,0.0,0.0,0.2663,0.0,0.0,0.1332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR3447052,6.061,5.9758,5.9383,6.0124,5.038,4.3065,1.7615,0.3444,0.0,4.778,0.8998,0.0,5.0959,3.7525,1.1587,4.0675,4.0888,4.0636,5.1662,3.6084,4.1588,1.9174,3.6404,3.3762,1.8114,6.0292,0.7997,3.2655,2.2636,3.2242,0.0,0.8069,1.0466,1.1549,0.0428,2.9046,1.4942,2.1759,1.2724,2.7379,4.7491,1.9008,2.9716,0.0,1.9435,5.1346,0.0,3.2463,0.0,2.0813,0.0,1.7473,4.9939,0.0,0.9039,1.4066,2.8525,0.0,1.163,1.051,0.8946,0.0,0.8901,0.9161,3.1432,0.0,0.2279,1.4072,0.0,0.2206,0.0,4.7906,0.8885,0.0,1.1247,0.0,0.0,2.3331,3.1292,0.0,0.0,0.6344,0.0,0.0,0.0,0.0,0.0,1.7261,0.0,0.0,0.0,3.9889,0.0,0.0,0.0,0.0,0.0,0.0,1.5124,0.0,0.0,0.1306,0.0,0.0,2.9831,0.0,0.5547,4.5009,0.4902,0.0,0.0,0.5794,0.0,0.0,0.0,0.0,0.0,0.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR3447053,7.3329,6.1067,0.0,5.0561,5.3221,5.1269,4.9412,2.3676,3.6749,5.1498,3.4441,0.0,3.5249,4.7107,0.7267,2.6735,0.0,4.2912,5.1504,3.9505,4.752,4.3068,5.9933,0.0869,2.7409,0.7302,3.1559,4.2181,3.9633,4.2624,4.3969,0.0,0.3381,0.3351,2.6735,3.2288,2.6034,5.4551,4.7042,0.4778,0.0,3.4963,2.1487,0.0,2.2937,4.5916,3.1724,1.262,0.0,2.9585,1.0316,2.068,0.0,0.0,1.6925,0.3738,2.6705,0.0,0.0,2.7193,3.3936,0.0,2.015,0.3735,0.3791,0.0,2.6576,4.5269,1.0707,0.0,0.0,0.0,3.4649,0.0,1.5612,0.0,0.0,2.7184,1.6846,0.0,0.0,1.116,0.0,1.9625,0.3902,0.0,0.0,0.8184,0.0,0.0,0.0,0.0,3.2126,0.0,0.184,0.0,0.0,0.1607,0.7226,1.7138,0.0,0.0,0.5915,2.3083,4.2809,0.8622,0.6893,3.7943,0.0542,1.366,0.0,0.7066,0.0,1.2126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4245,0.0,0.0,0.0,0.0,1.221,0.0,0.0,0.5815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR3447054,4.8562,5.319,6.8851,6.4416,5.5278,0.2545,0.1682,2.1708,0.0,5.0327,2.5069,2.2314,4.1168,2.6684,6.8543,5.2982,3.5553,5.5338,4.0547,2.8564,4.9146,3.3316,2.4215,3.0584,2.9164,0.0,3.0015,2.2459,5.2215,4.4755,3.905,0.0,0.0,1.5548,0.0,4.5986,4.3674,3.5326,0.6992,0.9515,3.435,4.1838,2.1699,1.0801,4.4397,3.3133,0.0,1.137,1.3588,2.0821,0.0,2.2522,2.8161,0.0,0.1272,2.1832,0.2521,0.0,2.2821,0.157,0.1572,4.6764,0.2975,1.1606,4.3872,2.2645,0.8169,0.0923,0.0,1.1066,0.0,1.5771,0.0,0.0,3.225,0.0,0.0,2.9198,4.2747,0.0,0.3575,1.0705,0.0,0.0,2.1048,0.0,0.0,2.6406,0.0,0.0,3.6967,4.8868,0.0,0.0,0.0,0.944,0.0,0.0,2.4668,0.0,0.0,0.7663,0.0,0.0,0.0,0.0,1.6347,0.6189,0.6168,0.0,0.0,3.5203,0.0,0.0,0.1417,0.0,0.0,0.6228,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,1.0879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR3447055,7.094,5.5701,7.2032,6.1944,4.8881,4.067,3.3522,4.5437,5.6845,4.3404,2.1641,0.6471,4.6901,1.6574,7.5452,4.8695,3.4403,3.5859,3.7791,4.7858,6.3511,3.8116,4.9303,3.2364,4.7631,0.0,0.762,3.5769,4.4168,5.1124,2.9927,0.3582,3.0601,1.1587,0.7812,2.6821,3.2008,4.394,3.5732,1.6866,2.7611,4.1668,4.2996,0.0,0.4948,2.1188,0.5467,2.9401,0.0,3.0353,0.0,2.4989,1.0663,0.0,0.9786,2.3566,2.3191,0.0,2.3102,2.5999,0.4572,0.0,2.1457,1.2634,2.4943,2.1502,2.1773,2.3472,0.0,0.0,0.0,3.2829,1.4613,0.0,2.95,0.0,0.0,3.153,0.0,0.0,0.0,1.0777,0.0,0.0,0.1269,0.0,0.0,1.9318,0.0,0.2969,2.6834,0.0,0.6745,0.0,0.0,0.534,0.0,0.0,0.3725,0.0,0.084,2.0121,0.0,1.6798,2.229,0.0,2.1291,4.1337,1.4604,0.0,0.0,0.6466,0.0,0.0,0.0,0.0,0.0,1.6559,1.3335,0.0,0.4923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR3447056,8.4961,6.8502,0.0559,6.3447,0.792,6.8963,5.2802,6.0074,6.1557,5.707,1.3243,0.437,5.5874,1.5498,7.1995,3.8402,5.1102,5.838,6.8092,2.961,0.8695,7.6484,4.2709,0.0,0.0,0.3521,0.1033,4.658,2.3943,2.7649,1.5417,3.2126,0.7632,2.9403,0.0,0.0,0.2973,0.5108,0.0,0.2334,1.9682,0.0,0.0,0.2801,2.8526,4.0652,3.4395,1.5883,0.0,2.582,0.0,0.0713,0.1331,0.0,0.9168,0.0,5.1671,0.0,1.5982,3.8434,2.9208,0.0,1.9335,1.1014,2.3877,0.8861,0.6918,2.2369,0.0,0.0,1.3334,0.0,0.0,0.0,0.0,0.0,0.0,2.6489,0.0,0.3074,0.0,0.0938,0.0,0.0,0.0,6.0898,0.0,0.0,0.0,0.0,3.9196,0.0,0.3124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8658,0.0,0.0,3.0905,0.0,0.0,3.1308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
